"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_844","05_09","MALE","FIN","192700","197000","212400","231500","245600","252500","250100","244200","237600","230900","225900","223100","220000","215600","211200","207100","203000","2e+05","199300","198600","196000","193400","191400","189000","184500","178700","172200","165400","158400","153700","153300","155600","159000","162900","165400","165600","164700","164500","165600","166800","167200","166500","164400","162000","160900","161200","162900","165500","167313","167663","167031","165169","162133","158241","154517","151303","148775","147060","146590","147042","147596","148773","150714","152760.5","154566","",""
"HFAMDB_844","05_09","MALE","FRA","1379400","1481700","1633900","1768800","1896200","2019800","2080100","2079900","2068400","2051800","2040100","2041000","2062200","2082600","2093200","2100200","2109200","2118000","2129200","1934000","1955300","1963700","1971800","1959300","1940000","1916900","1918200","1935100","1942600","1930200","1889000","1817100","1772900","1715100","1689100","1706400","1930100","1772300","1788300","1785000","1771300","1758400","1748000","1761700","1767800","1765100","1755600","1746400","1921700","1875479","1854121","1840297","1833973","1843091.5","1867663","1895546","1946147","1962433","1978055.5","1985282","1985350","1986384","1995635","2013549","2035242","",""
"HFAMDB_844","05_09","MALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219200","218900","218600","218994","219000","219500","221100","223300","226100","221650","219750","215200","202250","188950","181550","174600","169050","165100","161550","158050","155800","151100","144600","140900","136850","131000","125850","122450","120750","121200","121800","123200","127500","108400","125000",""
"HFAMDB_844","05_09","MALE","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2189300","2214300","2248600","2298500","2344500","2388200","2402200","2366000","2295900","2219500","2135508","2075383","2058730","2050340","2042141","2037981","2017904","1975262","1927804","1886995","1849770","1816811","1799838","1779678","1776977","1813879",""
"HFAMDB_844","05_09","MALE","GRC","333000","342900","360900","374400","375600","372000","368100","362300","359200","363000","366500","371100","372400","374400","375800","376900","377500","377700","377700","376700","361800","359200","377300","384400","388600","391300","390900","384200","375000","367600","363200","359300","361500","364000","366500","369100","369500","369600","363800","355900","345200","339424","335444","330705","325574","320156","314304","308025","301431","294514","286749","280150","275314","271278","267886","264805","263670","264417","266514","269809","272844","275898","274627","275967","278954","280726",""
"HFAMDB_844","05_09","MALE","HUN","390600","387700","389900","397600","405200","416300","430700","436500","443000","457900","471800","478500","477700","464500","438000","407500","381800","361500","347100","337000","330700","327400","332200","343200","355100","365800","373600","377900","379400","386400","407900","427100","441800","450800","449100","433000","410900","389500","368300","347700","331586","324842","320472","318985","318828","317600","316164","314960","311989","307452","302695","292634","282381","272488","262959","254861","249778","247525","246965","247158.5","247705","248666","248526.5","250560","252862","251763","246483"
"HFAMDB_844","05_09","MALE","ISL","7200","7700","8100","8500","8900","9300","9500","9700","10000","10300","10500","10800","11100","11300","11500","11700","11800","11800","11900","11800","11700","11600","11600","11400","11100","10800","10500","10500","10600","10700","10800","10800","10700","10500","10500","10600","10800","11000","11200","11200","10800","10500","10400","10500","10700","11000","11400","11612","11638","11629","11579","11453","11391","11113","10993","10965","10878","10730","10804","10880","10825","10832.5","11030","11371","11704.5","11958","12105"
"HFAMDB_844","05_09","MALE","IRL","142300","143500","145500","147700","149700","150800","151600","150900","149200","148800","148100","147000","148100","149500","150700","151700","152400","154000","155400","156800","159100","161800","162200","162600","165100","166200","173100","174900","176600","179100","178900","179100","179800","180500","181000","180700","179800","180600","180200","177000","173900","163300","159700","155600","150500","147300","145300","142223","140253","138671","136630","135477","135890","137727","141242","144596","147984","151319","154850","157559","157559","163477","166119","169866","","",""
"HFAMDB_844","05_09","MALE","ISR","","","","","","","","","","","","","","","","","","","","","125700","127800","130900","134900","139100","188500","195400","203600","211300","219500","227500","233900","240400","234400","237600","238100","236600","236200","239100","243400","249800","262900","269600","273100","276100","279400","280700","285000","290300","296100","302580","309328","315698","321996","329060.5","336733","344112","350787","357509","358966","364855","370223","377005.1828","383697.562","391547.6872","402358.6472",""
"HFAMDB_844","05_09","MALE","ITA","1963000","1972000","2020000","2085900","2147500","2201400","2201000","2142100","2083000","2044100","2026500","2025900","2040700","2056400","2074500","2092600","2112300","2139500","2179900","2232100","2290900","2340200","2369000","2377000","2367800","2334300","2295600","2268200","2254000","2238500","2218600","2189600","2114000","2038800","1950600","1853400","1761700","1691500","1639300","1593800","1562800","1513200","1440822","1408121","1390521","1379278","1375133","1382069","1411110","1414988","1409104","1391810","1369420","1365926","1360470","1373790","1406592","1420514","1434745","1449009","1458918","1430723","1437801","1461214","1476583","1472484",""
"HFAMDB_844","05_09","MALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","824300","828100","833000","834526","837800","839700","846600","856500","869000","883900","906100","928900","941500","934500","906800","865200","844700","781500","749000","720205","697656","644400","614170","586804","565008","555783","556005","564704","587606","623138","653007","689465","734162","780737","824518",""
"HFAMDB_844","05_09","MALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228200","229900","233800","235900","238900","243000","249100","256800","265600","275000","284200","291400","295900","299200","302200","304500","306000","304300","300800","298632","293724","286402","278470","270165","260482","252305","247748","246725","256174","260369","266608","277214","286771","295590","310339",""
"HFAMDB_844","05_09","MALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90400","90500","90000","89300","88900","89100","89800","91300","94200","97400","99900","102100","102700","101400","99600","97500","94400","90100","84400","77900","70457","63590","57373","52669","49821","48389","47853","47899","48757","49489","49617","50155","51307","52512","53420","53482",""
"HFAMDB_844","05_09","MALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135700","134200","133400","133976","133800","134600","135500","137800","140647","142795","145376","147544","146807","144349","142215","139783","137051","133822","128741","122309","114880","106909","100349","96046","92331","88065","83693","79636","75839","72244","69895","69031","69004","69932","71269","72451"
"HFAMDB_844","05_09","MALE","LUX","","","","","","","","","","","11500","","","12100","","12800","13100","13000","13100","13100","13300","13200","13300","13200","12800","12400","12100","11600","12300","11900","11400","11000","10600","10500","10400","10500","10500","10800","11000","11100","11200","11400","11600","11900","12300","12800","13200","13500","13990","14453","14733","14669","14816","14853","14917","15070","15106","15069","15187","15362","15402","15299","15306","15481","15695","16018",""
"HFAMDB_844","05_09","MALE","MLT","","","","","","21900","21200","21000","20400","20000","19700","19400","19200","19300","19000","19100","18900","17000","16700","16300","15700","14500","13500","12300","12000","11700","11900","12200","12500","13000","13600","14000","14100","14400","14600","14500","14500","14500","14500","14400","14200","14200","14000","13900","13800","13900","14100","14200","14100","13800","13558","13333","13070","12771","12441","12050","11548","11046","10602","10283","10073","9978","9994","10125","10352","10534",""
"HFAMDB_844","05_09","MALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27765","27762","27471","27300","27048","26654","27059","26970","26758","26514","26134","25596","25085","","","22387","22387","22387","22272","21980","21538","21136","20969","20927","20873","","","","","","",""
"HFAMDB_844","05_09","MALE","NLD","477600","507500","549800","578000","594600","608500","603900","583800","573600","569500","567000","569000","572900","577300","583300","589900","596900","603700","610000","616300","621400","622700","621000","617800","615600","615900","613800","606100","590600","566200","537100","509500","485400","468600","458800","455300","455600","455400","453600","452500","453300","455400","462000","470900","479100","487600","496300","502100","506400","510500","510860","507870","505036","504140","505205.5","508319","512490","515629","517098","514902","508345","499804","490812","482517","482517","476030","475802"
"HFAMDB_844","05_09","MALE","NOR","134200","144000","154600","161500","164400","163400","160700","157500","155600","154700","155000","156300","157300","157500","157800","157500","156900","156600","157000","157800","159800","162400","165000","169100","169700","170100","169700","169000","167200","163700","159400","154300","148000","142300","137800","134800","133100","132800","132800","132400","132000","132700","134000","136700","141100","145900","150400","154400","157000","158151","158577","158468","158442","158205","157790","157304","155891","153772","152733","152548","152184","152839","155013","157733","160636.5","163425",""
"HFAMDB_844","05_09","MALE","POL","1021800","1041500","1122300","1232200","1346500","1485300","1611300","1678700","1717800","1746200","1780400","1803700","1815100","1817100","1811700","1764700","1696700","1625300","1560300","1488100","1427700","1379400","1344900","1319100","1291200","1299600","1309300","1334800","1366900","1439400","1465100","1518300","1558800","1587200","1619700","1648800","1665400","1686900","1719500","1728200","1731500","1720100","1687800","1633300","1569000","1504800","1453100","1409800","1364200","1320200","1270463","1213912","1161486","1113001","1069040","1032410","999688","968662","943532","925978","917637","916886","934372","967051","1005728","1039002",""
"HFAMDB_844","05_09","MALE","PRT","404600","420000","410400","412000","417700","421400","422900","446700","465000","454400","433900","435000","435000","439900","438600","436200","439900","444600","443900","451100","432400","428000","417000","412400","401200","421200","463300","467200","469600","471800","427600","439700","437100","429700","421500","410069","395714","383884","373177","360310","343858","327425","313232","300855","291607","285855","284227","285211","286368","286803","285486","283491","281862","280507","280965","283966","286241","287052","286933","283881","278163","270928","265798","261548.5","257854","",""
"HFAMDB_844","05_09","MALE","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182320","184495","185676","187391","189414","190988","192606","195195","199939","205751","210709","215853","219376","217969","217978","213091","204859","167770","160038","151835","143877","136032","128534","121020","113541","107152","102995","100096","97290.5","95822.5","95344","95205.5","95525","96216","97391","98681","99519"
"HFAMDB_844","05_09","MALE","ROU","","","","","","820300","831900","872800","904200","932100","922400","920800","929500","933900","925600","907700","892400","835200","797700","759700","727800","702800","707600","853900","952400","1032400","1094800","1106100","1029700","980100","976600","981400","997700","1015100","1022400","1014900","1002400","973700","928100","888300","868300","849800","848100","874300","891500","890000","846600","788700","731500","680800","624200","614934","582996","575934","568150","568389","563176","559856","551180","544930","540650","542633","543426","545767","549016","547222","538742"
"HFAMDB_844","05_09","MALE","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5111600","5202200","5269700","5327800","5382800","5431800","5478800","5552300","5687600","5832000","5940600","6057000","6168800","6109100","6033900","5896200","5634900","5248100","4799600","4384700","4045799","3759300","3536490","3422357","3392761","3313391","3273099","3289584","3360294","3465122","3613276","3679610","3762806","3865467","3865467","4154766",""
"HFAMDB_844","05_09","MALE","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","610","643","659","663","680","686","","","","","825","849","867","","","","896","881","869","875","882",""
"HFAMDB_844","05_09","MALE","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215550","213077","211801","209380","206013","201514","195851","190050","186377","186902","189856","193986","196528","182713","180086","177318","175064","173086",""
"HFAMDB_844","05_09","MALE","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244383","244429","242359","239135","235799","232171","229049","225204","211328","206601","212528","207484","203368","199772","195900","190900","183410","174716","166431","158421","151735","147322","143195","138951","135736","134005","133681","135647","137128","139512.5","142411.5","",""
"HFAMDB_844","05_09","MALE","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78000","77600","76800","74700","72400","70500","68000","66400","65500","64000","61800","62100","58500","55700","53600","51990","50915","50122","49033","48205","47778","47277","46806","46724","46681","46719","47042","48031","49723","52022","54126",""
"HFAMDB_844","05_09","MALE","ESP","1268000","1283000","1298000","1313000","1327000","1344000","1354000","1364000","1374000","1384000","1394000","1406000","1419000","1475000","1499000","1524000","1543000","1561900","1608800","1622600","1639500","1658200","1639100","1667600","1648700","1642700","1653300","1657200","1661400","1670200","1730700","1702700","1674300","1672200","1641700","1599300","1544700","1478600","1411400","1345600","1285500","1231400","1179100","1128700","1087300","1054900","1033000","1021600","1014500","1011366","994991","983465","985903","994528","1007487","1028644","1057678","1094666","1135608","1167546","1191506","1207027","1245233","1266862","1279295","1279616",""
"HFAMDB_844","05_09","MALE","SWE","292200","310600","322700","326700","324000","316900","307400","297800","289900","282300","275400","274100","273300","271500","270900","270300","268600","268100","270700","278000","289100","299600","307200","309900","305500","298300","292700","288500","285700","285600","285000","279900","271900","263400","255300","249900","247200","245900","246200","247300","249200","253200","259000","267600","279800","292300","302900","311500","315500","313633","306059","292851","277441.5","263332","251610","243311.5","240476","242511","247604","254626","261511","268348","275778","283019.5","290243.5","290243.5",""
"HFAMDB_844","05_09","MALE","CHE","199800","204400","211400","215300","216900","216600","214800","212800","211200","210000","209700","213000","218600","223200","227900","232300","236400","240900","246300","252200","258100","262700","264200","263000","259300","252500","243400","234200","225500","217300","209100","201100","194700","189900","186400","185300","186500","188400","190400","193000","195300","198000","200800","204800","208800","212900","217000","219900","221033","220693","218839","216287","210796","209848","207880","205256","201817","199102","197604","196675","196895","197301.5","198974.5","202094","","",""
"HFAMDB_844","05_09","MALE","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289200","291900","299400","304044","310100","319100","331000","345600","360400","367700","385200","407200","420000","440600","452500","454894","453656","449727","447882","448505","445293","440572","442432","443846","429334","","","","","","","","","","",""
"HFAMDB_844","05_09","MALE","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86300","85600","85100","84100","83600","83100","82100","80200","79000","78900","78857","74623","72247","69715","67429","65645","63954","62566","61674","60445","58927","58282","58037","57984","",""
"HFAMDB_844","05_09","MALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3213182.5","3165997","3135953.5","3142460","3182791","3229883","3247083",""
"HFAMDB_844","05_09","MALE","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199600","202600","207800","209919","213600","217900","223300","229600","236100","243600","253100","262600","255700","266100","318400","324000","327700","332000","308298.62324358","308673.1882966","327182.91605719","323098.96759144","302183.1613988","285772","254067.51365439","234645.17269185","213991.66233703","198867.04195961","191598.72478261","181189.36627308","195217.44207778","200454.82308872","203406.26904386","","",""
"HFAMDB_844","05_09","MALE","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1848500","1843800","1836100","1840465","1838800","1836000","1836900","1861700","1896100","1920800","1950200","1981200","1982700","1949200","1894600","1823400","1738400","1641700","1541300","1450700","1363778","1269577","1200665","1139772","1085106","1036569","1002769","991085","999356","1019106","1050718","1092770","","1126148","1164304",""
"HFAMDB_844","05_09","MALE","GBR","1837700","1912200","2073100","2149400","2177700","2189300","2188200","2061200","1996500","1962300","1948100","1954900","1983800","2020700","2060800","2109000","2169000","2232900","2295200","2355500","2405600","2400200","2404100","2386100","2354600","2308100","2283600","2238600","2184100","2101200","2019300","1890753","1792449","1727969","1722591","1745852","1780553","1821131","1855743","1861384","1868765","1887586","1905341","1936069","1964160","1979681","2001574","2015207","2002604","1998055","1974965","1911153","1890636","1869874","1847422","1819468","1784718","1750416","1737062","1741875","1761535","1796717","1864230","1925627","1975329","2023934",""
"HFAMDB_844","05_09","MALE","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1107900","1121500","1150600","1166482","1189000","1218000","1255300","1296900","1342000","1396800","1426800","1485200","1541500","1615300","1631900","1641500","1658000","1668700","1672194","1670808","1653776","1616777","1565608","1510080","1449786","","","","1304456","1316504","1339042","1369227","1424813","1491824","",""
"HFAMDB_845","60_64","ALL","ALB","","","","","","","","","","","","","","","","","","","","","47000","49200","51400","53600","55800","58000","58600","59200","59800","60400","61000","61600","62200","62800","63400","74500","75900","77400","79000","80100","84200","87200","90100","93300","96800","100700","102000","103200","104500","105100","97200","113269","113348","118811","119909","117321","113275","110901","110830","115212","123524","132762","138331","141758","146347","152233",""
"HFAMDB_845","60_64","ALL","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","4024","3700","3674","3767","3923",""
"HFAMDB_845","60_64","ALL","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53700","57200","70300","76427","86000","99800","115500","129200","139300","147500","160200","159300","156200","148300","143000","145900","151300","156900","165700","173400","166365","140063","123189","102849","84802","76709","","85366","94158","","","132293","139356","146667","154475","161477"
"HFAMDB_845","60_64","ALL","AUT","349500","349700","351900","354800","359500","367900","378000","387500","397700","408700","419900","426800","439600","447300","452000","454300","454900","453700","451300","449400","448000","446900","442400","439500","433100","414800","381500","341200","301400","276400","280800","312800","352855","391677","418348","426420","422909","415348","408628","403335","399030","395442","391760","385645","376359","365580","355838","349183","348852","372023","415559","457149","486655","503372","501703","468611","434117","432259","441934","447760","460114","479670","475349","471676","471089","478767","495038"
"HFAMDB_845","60_64","ALL","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107700","115400","132100","138062","149400","164800","182000","202000","216000","226000","234100","241500","247500","245100","245500","247700","249300","260900","263200","280450","269450","247400","216150","182850","155650","","142350","","","","","","","","",""
"HFAMDB_845","60_64","ALL","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302400","336600","402900","418551","459500","499500","534800","560800","582600","600200","600400","605100","576600","563400","537900","531400","535600","543000","565400","568801","552344","517332","463055","408886","365481","338121","343259","377303","426346","482172","522218","545398","557718","564748","575602",""
"HFAMDB_845","60_64","ALL","BEL","424200","427100","431900","438000","446000","455300","467800","482000","494100","504900","509100","520000","529800","537100","543400","547600","547000","544700","543700","541000","537000","532200","528000","525400","523900","512600","487300","448200","424800","376600","370200","409500","472300","497200","549000","571500","566500","564400","561600","559600","559900","563500","567400","567900","564000","554800","542016","535975","527227","526499","522047","509618","495346","488990.5","491153.5","501237","530612","571002","601473","622850","631872","650906","648904","653834","658638","668257",""
"HFAMDB_845","60_64","ALL","BIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137200","142500","153500","163400","178600","190800","191600","","","","","","","","","","","","","","","","","","","182787","182626","226335","","225802","",""
"HFAMDB_845","60_64","ALL","BGR","237300","239800","240500","243000","247600","253600","257900","267300","281900","292200","306000","321300","331200","344700","361800","379900","391900","408600","419700","427100","435400","439800","444400","438500","435500","451400","432000","385300","350900","337200","336400","370500","429900","487100","523900","572400","572300","559900","558900","553900","545300","536700","523400","523200","524900","523000","516400","504700","485700","464900","447968","437459","432022","432737","435940","441752","455180","470692","484129","500763","516861","526417.5","526884.5","521419","512209","",""
"HFAMDB_845","60_64","ALL","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244500","248900","258600","259500","266000","274800","283800","283500","283300","283300","284200","273700","278500","274200","277700","266600","262016","256300","251100","241000","230796","218894","223918","228943","241240","260556","278809","274998","283820","286848","291135","295787"
"HFAMDB_845","60_64","ALL","CYP","","","","","","","","","","","","","","","21300","21600","21700","21700","22300","23000","23000","","","","26200","","","","","","","","","","","","","","","","","","","","","","","","","28088","28778","31223","32056","32605","33133","33893","35069","37040","39755","42468","44934","46008","47101","47197","46570","45685","46050"
"HFAMDB_845","60_64","ALL","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578200","569300","563100","551100","541000","534900","532600","528400","521100","509300","494100","476900","462300","454200","453738","463643","482341","502151","530875","564478","589891","619360","661929","696185","714589","732432","745292","739368","731790","728136","724130","716536"
"HFAMDB_845","60_64","ALL","DNK","182300","184200","187100","189500","193400","198500","204500","210100","215300","220100","223900","227200","230500","234300","237900","242000","245500","248800","252900","258500","263800","266000","269000","272100","271900","271300","266600","263300","260700","258100","259700","265400","267900","268500","269800","267500","261400","257100","253700","249400","245300","242900","240800","238800","238300","239700","242100","245800","252500","257689","263802","269786","279108","292052","309701","330024","353483","370957","377766","376280","369012","356791","344428","339621","337073","336276",""
"HFAMDB_845","60_64","ALL","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53200","57900","65200","67128","71800","75600","79400","82800","85386","87253","88276","87741","85485","82290","79685","78161","77963","79080","81141","83985","84475","83265","78780","73495","69090","65935","65380","68265","72985","77530","80492","81937","82177","82027","82716",""
"HFAMDB_845","60_64","ALL","FIN","140700","141900","143200","143100","144300","148600","152900","156500","162900","170400","175900","181300","187500","192000","196100","201300","206300","212600","219300","225400","230900","234700","236600","236900","235100","231400","225900","220400","216800","211000","209300","215500","220800","226300","235800","242600","244400","246900","249200","251600","253800","254600","253900","250100","245300","242100","240500","241400","247129","255322","258067","265495","271045","268955","271501","285544","305505","331452","362813","386320.5","399300","398468","392406","385378","378199","",""
"HFAMDB_845","60_64","ALL","FRA","2028700","2022700","2021700","2026400","2038400","2054300","2093600","2154700","2215200","2279300","2357900","2430900","2506300","2571100","2605700","2628500","2637800","2630400","2627500","2654300","2657600","2628300","2641200","2629300","2614700","2449400","2211300","1964100","1765900","1621100","1891800","2210000","2500600","2741300","2934600","2911200","2884700","2892700","2902800","2910700","2932900","2942900","2961000","2942900","2935500","2883000","2846100","2795200","2769400","2722142","2684892","2628863","2593662","2609608","2650241","2707046","2907375","3187712","3446987","3681772","3909231","4026230","4023728","4004798","3981681","",""
"HFAMDB_845","60_64","ALL","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162000","171000","189900","198654","212500","232800","255500","280500","299100","301950","304800","303900","290900","277050","271250","265850","262300","261100","260500","259900","258700","246100","217350","186600","161550","145100","144100","158950","180850","214300","219900","230200","237700","198800","213400",""
"HFAMDB_845","60_64","ALL","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4331600","4350400","4336000","4279100","4281500","4403500","4586000","4834700","5126900","5411500","5620072","5760250","5733275","5568504","5335710","4933235","4486255","4277104","4240202","4266743","4477580","4772819","4978497","5024286","5110164","5177517",""
"HFAMDB_845","60_64","ALL","GRC","239600","245700","251800","257200","261800","266400","271200","277300","285900","297100","309900","328100","340300","351400","365100","379600","390100","398100","405500","412000","443000","449400","451300","460100","465400","465100","460300","449500","431000","416600","416000","417700","422700","431600","447400","467500","489200","539200","566500","594100","619500","645112","646335","646545","646381","645698","644973","644372","643537","642413","641591","624051","596857","572980","559947","557547","576893","616461","646067","657800","663137","665490","639766","635561","635633","640940",""
"HFAMDB_845","60_64","ALL","HUN","376400","373400","376200","383200","392900","409300","426500","445000","459900","474800","491700","507100","519100","529300","535900","536900","539200","546300","555200","568900","584200","597300","607700","615600","617300","596900","546700","484000","419700","383600","400800","452800","516700","579200","611900","615100","612500","603100","594000","590900","584264","579044","574871","570724","563565","553603","543158","535035","529065","508044","509309","536902","545950","555638","566728","570533","565948","567882","576934","586468","603186","627095","659422","671181.5","694094","716838","728239.5"
"HFAMDB_845","60_64","ALL","ISL","4700","4800","5100","5400","5600","6000","6200","6200","6200","6200","6300","6300","6300","6300","6500","6700","6800","7000","6600","7100","7100","7300","7400","7600","7600","7700","7900","8000","8100","8200","8300","8600","8800","9000","9200","9400","9400","9600","9700","9800","10100","10400","10500","10500","10400","10200","10000","9811","9789","9745","9659","9763","10091","10638","11274","12117","12857","13561","14254","14851","15416","15975","16454.5","16905","17367","17812.5","18345"
"HFAMDB_845","60_64","ALL","IRL","121900","122000","121200","120500","119700","118400","116900","120000","122100","125300","128200","131000","129600","128500","127000","125500","123800","125600","127300","129000","131200","134000","135800","137600","139300","141000","136900","137100","137100","137700","138300","139300","139200","139200","140700","140600","140000","139200","135500","134600","135700","134600","134300","135700","136800","136500","138000","140946","142327","145479","149690","151747","154252","160360","166116","172385","181727","190521","199178","207478","207478","217104","219964","223641","","",""
"HFAMDB_845","60_64","ALL","ISR","","","","","","","","","","","","","","","","","","","","","109900","116400","122100","127500","131300","138600","133100","126200","119600","116500","118800","125200","133700","145200","151700","153600","153400","152800","151100","149400","152900","163100","168200","171700","174500","177100","185200","192100","198900","205933","210967","211889.5","207356","200574.5","198334.5","204279.5","221750","250686","281100","308243","329149","344012","349146.405","354614.951","362501.896","367653.2012",""
"HFAMDB_845","60_64","ALL","ITA","1862000","1861400","1886100","1903100","1916000","1935200","1967500","2004100","2042100","2088600","2155200","2206400","2243800","2282700","2330800","2377800","2421000","2473100","2549100","2639800","2717600","2784600","2856200","2901000","2994900","2974100","2875500","2669900","2406800","2193200","2169200","2324000","2563500","2863400","3126700","3236100","3244100","3260400","3273400","3278200","3305200","3310700","3317861","3305401","3306190","3314502","3282965","3262263","3276759","3328207","3390401","3447460","3442725.5","3400975","3320705","3213005","3226032","3357902","3496626","3629791","3757507","3747435","3673272","3639118","3630647","3638248",""
"HFAMDB_845","60_64","ALL","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314500","326200","366700","385885","415800","461400","511800","561900","602400","627500","622300","594300","559300","493300","465600","466800","504900","535400","584000","613694","644763","590755","522758","440974","370662","334227","340889","382871","449891","512091","563562","592999","615488","638784","659158",""
"HFAMDB_845","60_64","ALL","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73900","79500","90000","93300","100200","108600","118800","129300","138500","143800","143500","141000","134100","122000","115000","115700","117000","119700","126100","128143","124883","116485","102072","85046","71407","66303","70473","81488","96735","113423","125126","133486","142079","149617","157344",""
"HFAMDB_845","60_64","ALL","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88500","92500","101000","110200","118100","125800","132700","139300","145500","149600","151600","152600","151600","147700","142300","137800","136000","136100","138600","143300","146980","147577","145537","140004","132669","124482","116574","111586","110901","113487","117343","120871","122968","122711","121595","121812",""
"HFAMDB_845","60_64","ALL","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112500","123600","142900","147103","158800","166500","174300","181800","188610","192404","195119","196226","194708","191426","188909","188064","187177","185711","185535","184792","184141","184980","183701","177515","171078","164768","157079","153290","156626","161425","165178","169694","171431","170568","170639","172273"
"HFAMDB_845","60_64","ALL","LUX","","","","","","","","","","","17500","","","18900","","20200","19700","19900","20200","20100","20100","19900","19800","19500","19500","18900","17900","16600","16900","15800","14800","15400","16200","16600","17700","18100","18200","19200","19900","20600","21400","21900","21900","21700","21300","20800","20400","20300","20446","20785","21170","20490","20614","20868","20938","21019","21548","22353","23265","24275","25370","26150","26706","27498","28413","29363",""
"HFAMDB_845","60_64","ALL","MLT","","","","","","10800","11600","12100","11900","11700","11600","11700","11600","11500","11600","11700","12000","14300","14300","14300","14100","14300","13000","11000","10900","11000","10800","11300","11000","11300","11700","12900","13000","13400","13700","14400","15300","15300","15300","15200","15100","15100","15400","15800","16200","16500","16900","17200","17400","17700","17975","17746","17003","16952","18332","20667","23390","26522","29223","30344","30632","30625","30101","29400","28908","28657",""
"HFAMDB_845","60_64","ALL","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20537","21719","23248","25074","26730","27753","28206","28855","28956","29185","29476","30016","30735","","","31033","31033","31033","30100","28163","25855","24546","24890","26028","27982","","","","","","",""
"HFAMDB_845","60_64","ALL","NLD","376600","383900","391700","400700","412000","423700","435700","448100","458500","467000","475000","483500","493900","505000","516700","529300","539700","547800","555700","563500","569100","572100","576200","582600","588800","592700","595800","596600","591500","585100","593800","614500","632200","652600","673500","679700","675500","672900","670500","669500","673900","680600","687500","691900","693200","693300","693600","695700","702900","716500","733002","748618","763745","784197","809839.5","831199","881420","959909","1017939","1055303","1086830","1087072","1061144","1048001","1048001","1049969","1061048"
"HFAMDB_845","60_64","ALL","NOR","134800","138200","141800","145800","150600","156100","161400","166500","171700","176400","180300","183400","186400","188900","190800","192600","194200","195700","197800","200800","204400","207800","211500","216300","217000","218100","218800","220000","221600","221800","224900","230300","232200","232700","233400","229300","221900","215600","208500","201900","197200","193300","190000","186400","182200","178100","175000","173800","175300","179583","185236","189957","195415","204081","216293","231272","250491","269708","282508","289421.5","291795","289278","285396.5","284965.5","286389.5","289289",""
