"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_835","15_19","ALL","ALB","","","","","","","","","","","","","","","","","","","","","212000","224000","236000","248000","260000","272000","279400","286800","294200","301600","309000","310400","311800","313200","314600","298400","304200","310400","316700","321100","320700","310400","292800","282900","282300","283000","286500","290300","293600","295200","272000","295286","302033","308081","314512","311703","311941","309651","302714","294816","287972","281163","272094","261688","251550","240027",""
"HFAMDB_835","15_19","ALL","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3916","3865","3794","3803","3924","4076",""
"HFAMDB_835","15_19","ALL","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","341300","327600","308200","303575","291500","286300","285600","282200","269800","263400","300400","306800","312800","318600","325700","333700","342000","350100","359800","374100","377246","315717","319055","319575","319609","320202","","310801","295039","","","221560","207793","195869","185127","175328"
"HFAMDB_835","15_19","ALL","AUT","455600","440200","424400","418400","441400","490500","538300","572600","594900","592600","553700","517100","498200","499100","494800","499100","505800","496700","483100","476300","477800","511400","525400","538100","558200","574000","590300","608000","623200","637600","646900","660400","657212","649564","639258","624725","606983","584922","557481","532362","513960","497736","483345","472308","462747","457632","460503","468383","476294","482613","485249","483471","480604","481458","484771","488087","492738","497684","500724","501159","497787","491119","484411","474670","464268","459770","459223"
"HFAMDB_835","15_19","ALL","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","792100","776500","748200","739880","721600","706800","698700","695500","676700","658900","654800","650000","649700","655400","668600","678900","683300","718800","725100","801550","831850","861200","885950","906300","922450","","927450","","","","","","","","",""
"HFAMDB_835","15_19","ALL","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822400","792200","753100","749328","727900","718000","710500","708400","715100","725600","727600","729700","737900","741100","748300","756400","767900","787700","798000","814802","830221","840611","837038","824261","804379","771017","731113","688562","642330","606976","566558","526404","494314","473931","461381",""
"HFAMDB_835","15_19","ALL","BEL","623200","604700","589800","582000","578600","571200","555900","539500","531900","533300","548600","581200","626300","660800","684200","703300","710600","709100","710100","714500","723000","734500","746200","756800","762600","777900","784900","790300","792200","795800","797300","794500","779400","772500","751900","724200","707000","702000","692300","678700","659300","639400","624000","614900","612300","615700","620953","623394","621885","617773.5","611157","605416","604184","607843","615100","625894","638002","647858","653181","652340","650632","649018","643647","632192","629152","630586",""
"HFAMDB_835","15_19","ALL","BIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","403000","388400","381400","375900","371400","369700","372100","","","","","","","","","","","","","","","","","","","279370","279124","259979","","259368","",""
"HFAMDB_835","15_19","ALL","BGR","699600","674100","658800","636500","610000","579500","577500","571000","573500","580300","590800","610000","631800","652000","676000","701800","699400","697000","697900","692000","680500","675600","674800","668200","661300","649700","635800","633000","629600","625900","622000","612800","602100","601400","611700","596400","596500","637200","645200","652200","660900","669400","635500","638000","635500","624600","611300","596400","582600","570000","558966","536439","531954","527378","522609","515281","501419","481521","458267","430969","400970","371777.5","346927","327262","316013.5","",""
"HFAMDB_835","15_19","ALL","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","325800","320800","320000","321100","323800","327900","331100","330800","330500","330400","331000","306800","312200","307300","311300","298400","298606","294400","289100","283200","275469","272184","267726","262962","258572","255871","254023","246143","245965","243630","239345","230841"
"HFAMDB_835","15_19","ALL","CYP","","","","","","","","","","","","","","","48800","49400","61400","60900","62000","62200","63500","","","","68000","","","","","","","","","","","","","","","","","","","","","","","","","56702","57174","55439","56471","56649","56925","57807","58589","60591","61530","62520","62596","61252","58439","55102","53284","51430","50145"
"HFAMDB_835","15_19","ALL","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","687100","701300","714700","749700","796900","843500","877500","901600","909500","898300","870000","831000","791300","752600","716009","690690","684550","669532","664214","659920","655132","652191","648090","642190","626876","599205","560122","525652","494941","471447","460516","458382"
"HFAMDB_835","15_19","ALL","DNK","292300","293600","296400","301500","306400","311300","316100","324400","338900","357900","380900","404700","422400","429200","425900","415200","400500","386400","377600","373300","372800","372700","373100","372800","370900","370400","369400","371300","377000","385900","395500","406200","414100","412500","403600","391800","379900","371900","367800","366400","368400","365700","353200","343800","334500","322100","309600","301300","291300","283334","278652","280205","283892","290247","299225","308988","318373","327933","338265","345863","353069","356370","358229","355729","354261","350604",""
"HFAMDB_835","15_19","ALL","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101300","100400","99200","100156","100100","103800","108200","110900","110708","109115","108076","106207","103397","100989","99544","99047","99265","100485","102394","102020","101935","102205","102650","102700","102170","100040","96200","90580","83465","76465","70908","66468","62666","60576","59890",""
"HFAMDB_835","15_19","ALL","FIN","311500","309900","309200","314900","323800","326100","333900","339600","336400","338900","356600","380900","410800","446800","471900","482100","476000","465200","453000","438400","426200","421400","418600","412200","405300","398800","391800","386500","385300","384500","381800","378800","376000","370900","361900","350900","338900","325300","311100","302800","302400","306500","313400","321300","326800","327500","326200","326100","328603","331240","331993","330500","326176","321442","318930","319524","323145","328634","332549","333906.5","333361","329926","324240","317129.5","310064","",""
"HFAMDB_835","15_19","ALL","FRA","3135800","3051300","2990900","2934800","2891500","2836400","2759700","2704300","2703000","2725300","2781400","2984400","3327200","3641900","3901100","4150900","4280400","4276800","4242400","4186700","4155200","4151700","4139700","4140400","4151500","4239800","4251100","4246500","4269100","4285400","4291000","4278200","4355000","4317100","4276700","4258200","4262300","4304000","4319600","4275000","4215600","4061500","3933300","3822100","3780900","3834100","3910300","3959200","3965200","3938253","3919983","3889396","3876186","3890820","3920945","3928586","4007990","3975808","3937436.5","3884875.5","3853594","3827491","3819495","3793140.5","3825295","",""
"HFAMDB_835","15_19","ALL","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","467000","454500","433600","430008","417800","414500","416300","418400","415700","424650","428000","426150","407350","387300","378650","370600","365150","363000","361650","360300","358400","358250","359550","360300","364850","369650","368450","360850","348300","322200","312900","293600","278400","226000","222900",""
"HFAMDB_835","15_19","ALL","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4468100","4279600","4176000","4181800","4227900","4322900","4437200","4527000","4582300","4617500","4622521","4626494","4657110","4707418","4764549","4811869","4798748","4702848","4562214","4397161","4228016","4109764","4075558","4020147","4049399","4128379",""
"HFAMDB_835","15_19","ALL","GRC","783000","786800","781100","778500","779700","768000","741600","701400","663900","639800","633000","651200","694900","726000","734600","727400","718000","706400","697000","697300","660100","658500","687500","688600","690600","704700","711700","712200","714800","716500","724800","732600","751700","767600","772400","771900","765100","761900","761700","760200","760600","765428","768122","769280","769709","769507","766304","759961","752725","744653","734606","711527","675068","644482","621419","603948","593174","586550","579611","573203","567434","558425","551838","545128","540854","536229",""
"HFAMDB_835","15_19","ALL","HUN","758900","746600","737200","729800","726200","728400","728700","712600","724800","741900","749900","746000","750800","765800","779900","801400","833100","851100","865000","893100","926600","939500","935600","907600","854400","793900","742800","703000","674700","654000","645700","640800","650500","670600","691100","709900","725000","733800","738000","754800","788703","827140","854369","870186","863256","831546","794705","759955","726061","671174","645427","661768","649924","642047","636858","630775","625430","621743","615571","607542.5","596397","578612","577733.5","555877","533406","513646","499131"
"HFAMDB_835","15_19","ALL","ISL","12200","12100","11800","11700","11600","11400","11500","11800","12500","14200","14300","15100","15800","16500","17100","17800","18400","18900","19300","19700","20000","20400","21100","21600","22000","22400","22600","22500","22600","22600","22500","22600","22600","22200","21600","21000","20500","20500","21000","21100","21200","21400","21200","20700","20700","21000","21200","21557","22086","21862","21267","20934","20482","20627","21050","21799","22727","23320","23707","23899","23525","23219","22995","22624","22277.5","22115.5","22033"
"HFAMDB_835","15_19","ALL","IRL","244000","241100","239700","238600","237100","234700","232100","232700","231800","232800","233300","233800","238800","244300","249600","254600","259300","260600","261600","262600","264700","267800","272400","277400","285600","291700","298700","304600","310200","317400","321500","326400","327100","325700","332000","332000","331100","334300","336600","334300","340100","335000","333900","332100","331000","335200","339600","343747","343725","338516","329372","320417","313188","306814","300777","296004","290257","285999","283888","278633","278633","281040","275747","274539","","",""
"HFAMDB_835","15_19","ALL","ISR","","","","","","","","","","","","","","","","","","","","","267400","265500","263900","263300","262800","325500","326100","326000","327200","331800","336700","341400","347900","355300","365500","374300","385000","398000","410900","423900","439600","466000","483000","493600","500700","505900","512600","517100","525600","535800","546329","556277.5","563433.5","566731","569226.5","572629","576079","581395","588547","593914","598759","604857","613496.5491","624636.5192","637766.1071","653358.8169",""
"HFAMDB_835","15_19","ALL","ITA","3995000","3986000","4030300","4044700","4086100","4129800","4135200","4093800","4017000","3910100","3773800","3750600","3863000","3981800","4090000","4179900","4174500","4079400","3982500","3917600","3892200","3890300","3923100","3946000","4010700","4099800","4201300","4281400","4376300","4496400","4582500","4635200","4723700","4765200","4756000","4707600","4653400","4599900","4544000","4481400","4410900","4322900","4202646","4044131","3874374","3668968","3484386","3342116","3235236","3138944","3068515","3013579","2921228","2889846","2844035","2846094","2925246","2961864","2981266","2973700","2950990","2868266","2837342","2843494","2863233","2872743",""
"HFAMDB_835","15_19","ALL","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1551300","1517800","1465600","1457591","1427500","1423300","1429500","1440700","1451400","1457600","1487300","1522900","1538400","1466400","1510400","1460500","1453000","1403800","1410900","1436860","1444739","1515124","1554961","1578940","1581625","1567466","1534486","1486438","1443558","1464588","1397057","1326955","1259657","1198673","1150401",""
"HFAMDB_835","15_19","ALL","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402100","393800","387400","389000","386600","389800","395900","403500","414700","426600","434100","434700","432300","436100","444000","451600","462000","476100","499200","514889","531233","548691","564415","577127","584970","586353","584303","581445","601862","589782","576999","563434","549793","535845","519838",""
"HFAMDB_835","15_19","ALL","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184000","178600","175600","172600","170400","171300","174700","179400","183400","184500","181800","176600","171500","168300","166400","165500","165500","167300","171700","177500","179260","181865","184551","185022","182772","179453","174282","166720","156269","143129","129295","116466","105100","95734","89815","87037",""
"HFAMDB_835","15_19","ALL","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286600","280400","275500","277856","276500","278000","279700","280600","279556","275273","269541","263639","258756","255655","253378","251489","250710","253231","257956","262147","266161","269804","268534","262218","253872","247073","243445","239992","233711","222514","208752","194794","182450","173797","166270","157596"
"HFAMDB_835","15_19","ALL","LUX","","","","","","","","","","","19800","","","20800","","21900","22400","22700","23200","24000","24500","25800","26300","26700","27100","27300","27400","27400","27500","28100","28200","28000","27800","27700","27100","26300","25600","24400","23600","22800","22200","21800","21400","21600","21900","22300","22800","23200","23502","23796","23927","24826","25024","25531","26182","26921","27636","28260","28881","29471","30095","30972","31845","32292","32520","32887",""
"HFAMDB_835","15_19","ALL","MLT","","","","","","27900","25900","23900","24200","25900","28900","32000","35700","38300","38200","36800","36000","35100","34400","34300","34100","33800","33700","32100","32000","31700","31800","31100","30100","28900","27600","25500","22400","22400","22600","23000","23900","24200","24800","25300","26000","26800","27400","27800","28300","28500","28600","28800","29000","28900","28983","29061","28772","28496","28457","28643","28678","28514","28315","27844","27157","26451","25792","25209","24665","24087",""
"HFAMDB_835","15_19","ALL","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54212","53307","52982","53000","52739","52716","51313","51369","51642","52028","52389","52613","52854","","","50324","50324","50324","50040","49328","48434","47694","46988","46008","45222","","","","","","",""
"HFAMDB_835","15_19","ALL","NLD","810900","805300","799100","798100","805800","817700","829900","843300","865000","892700","915600","970500","1056900","1118000","1154000","1183900","1178400","1141600","1119400","1110300","1110700","1118000","1127000","1137300","1153100","1172000","1190300","1206500","1222700","1239500","1254600","1259400","1253500","1243600","1235900","1232400","1226200","1213000","1184400","1135700","1077500","1022300","976300","945400","928600","922800","924900","926100","925100","925700","928991","936452","950650","965383","975618","985218","994773","1001608","1007627","1012975","1011084","1002420","995474","994409","994409","1009860","1027067"
"HFAMDB_835","15_19","ALL","NOR","207300","202600","199900","200300","204000","210600","215000","220100","229100","241400","256700","279500","299700","312000","317100","316300","310600","303900","301500","300900","301700","304500","307200","308200","308600","308600","307700","307000","307600","309800","313900","319100","324300","329200","333200","334600","334300","333700","330500","323400","315300","305900","294100","283500","275300","269200","265900","265400","265500","265306","265676","267082","270142","275950","284433","294114","303723","311920","317392","320623","322828","324307","325529.5","325937","326155.5","326666",""
"HFAMDB_835","15_19","ALL","POL","2412600","2390700","2372500","2352200","2333200","2300200","2240000","2163100","2089900","2031900","1949700","1995600","2164400","2391000","2648300","2892100","3096000","3224600","3314700","3383800","3450900","3490300","3509600","3514900","3471800","3373600","3308900","3164800","3011500","2825300","2772200","2682800","2611500","2554000","2516500","2509200","2529900","2581000","2652600","2748400","2848700","2948200","3033300","3103500","3167100","3215800","3240800","3268700","3317900","3354700","3338256","3330207","3274665","3168619","3043256","2924980","2828744","2748261","2664190","2574668","2467860","2352173","2254783","2156710","2059283","1995253",""
"HFAMDB_835","15_19","ALL","PRT","807400","817600","805500","798600","791600","783900","783700","775000","738800","763200","747200","773300","783400","801900","804200","801500","799600","803400","788700","774500","730900","746700","742300","748900","770700","845100","849600","856200","860300","864100","915100","862900","865700","859400","850900","843983","835842","832371","833397","838486","848588","852451","844513","830308","811386","789134","764993","742716","725520","711354","697117","676444","649475","624782","603675","589118","583417","581626","580030","576550","570702","563017","555049","549338","549922","",""
"HFAMDB_835","15_19","ALL","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","379468","372308","362215","351351","341159","336298","334394","330092","325643","332836","340202","352111","358101","363794","363897","365399","367822","319852","329812","338695","348235","358256","364950","366017","362381","354339","345765","334989","319421.5","303946","288698","273385","257790","241722","226484","213497","202953"
"HFAMDB_835","15_19","ALL","ROU","","","","","","1558200","1582200","1540700","1478800","1404500","1346100","1329200","1332000","1346600","1424200","1527000","1590200","1676900","1751000","1781800","1807400","1839200","1857300","1862900","1842900","1784700","1707300","1732400","1542100","1455200","1429400","1377700","1388100","1672800","1847900","1994300","2113000","2179600","1981300","1906200","1879400","1885500","1940400","1983800","1989300","1963500","1931300","1867200","1778700","1701800","1661800","1623469","1646667","1698393","1728872","1727418","1653027","1541828","1428324","1325569","1207215","1172977","1096839","1089489","1084669","1082404","1079165"
"HFAMDB_835","15_19","ALL","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11495700","10833700","10231500","9734300","9419900","9322800","9393500","9597200","9856600","10054100","10184800","10309600","10417200","10417100","10591800","10747900","10842600","10987100","11264000","11558200","11780265","12001815","12200109","12565509","12410161","12033502","11456442","10647273","9733903","8878303","8567594","7934449","7391866","7053778","7053778","6779921",""
"HFAMDB_835","15_19","ALL","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1503","1441","1427","1386","1360","1346","","","","","1288","1346","1404","","","","1457","1493","1532","1583","1628",""
"HFAMDB_835","15_19","ALL","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508577","508502","506670","502017","497595","490162","478929","466433","456348","446332","435377","427700","423036","409151","399845","388223","375525","362345",""
"HFAMDB_835","15_19","ALL","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383758","379189","379101","385637","398939","415660","432305","446904","440305","449151","474910","475387","471639","465805","459300","451600","445761","445716","438993","431220","422597","412893","403595","395132","386167","374693","359218","340497","324443.5","309696.5","296949","",""
"HFAMDB_835","15_19","ALL","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143700","141900","141900","142800","144000","146300","148200","148800","149700","150900","150900","151200","148600","145800","142200","138738","134244","131064","129624","126964","123507","121567","116906","111993","107478","104301","100877","99550","97464","95674","94681",""
"HFAMDB_835","15_19","ALL","ESP","2611000","2545000","2477000","2413000","2346000","2277000","2303000","2329000","2355000","2381000","2409000","2439000","2471000","2508000","2544000","2584000","2589000","2593400","2609300","2622300","2656600","2695000","2767900","2815800","2883600","2962800","3057700","3096500","3119000","3150400","3264500","3274200","3282600","3320900","3320700","3309000","3294900","3283000","3280800","3282600","3284200","3281200","3251600","3281400","3221600","3137800","3032700","2911200","2783400","2672186","2610193","2512743","2444728","2388049","2342856","2310815","2288987","2283954","2280079","2256922","2225067","2190562","2182889","2152003","2145831","2168061",""
"HFAMDB_835","15_19","ALL","SWE","418100","416400","417600","423400","435300","448300","460400","478900","506700","539200","574800","609800","633300","641500","637800","625800","608400","589100","572500","559800","553100","549500","545100","540000","537300","535600","532500","532000","536800","549900","569000","587400","601800","607700","599800","585500","574400","566000","561200","563400","564900","556800","543200","529100","517200","509500","505100","503100","503300","504361","506638","513823","525643.5","542763","563998.5","586538.5","609051","628376","639219","639971","628569","605491","578502","554127","535431.5","535431.5",""
"HFAMDB_835","15_19","ALL","CHE","327800","328200","327200","325500","324600","324400","329000","342400","362000","384300","408900","437500","465500","485200","492100","486400","476900","470500","465400","458400","450900","449500","454600","461600","466300","467500","468300","473000","481800","493500","505400","514200","516800","510700","501200","490000","478300","466200","453100","439900","427400","416700","404800","399300","396600","397900","401100","404200","408646","413302","417141","420441","420967","424590","430917","437213","444004","450914","455145","455291","453122","449756.5","445299","441969","","",""
"HFAMDB_835","15_19","ALL","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","472300","474900","478000","482767","486700","499000","511600","521800","532300","539100","544400","557900","549600","564300","576600","581380","602016","629003","656681","688013","726167","767180","803531","832567","869308","","","","","","","","","","",""
"HFAMDB_835","15_19","ALL","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158700","160400","161600","162900","164400","165300","166300","167300","167700","167400","166643","165683","165648","164910","163234","162091","160730","157897","155316","152879","149167","144319","139531","134423","",""
"HFAMDB_835","15_19","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6209862","6255963.5","6297445","6361567.5","6435137.5","6498322","6552211",""
"HFAMDB_835","15_19","ALL","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","334400","335200","337100","340336","343000","349200","356600","363300","368500","373900","381200","388400","402900","414700","456200","464100","473600","485700","459870.18410203","479573.87624346","536411.57417595","565713.71468445","574600.44562809","601254","594066.79806674","608002.89033425","617075.74208592","622828.49734246","626107.91012867","604165.99529586","587282.76399005","571338.61824894","579750.86310223","","",""
"HFAMDB_835","15_19","ALL","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3804500","3677600","3519900","3512821","3430400","3435300","3469100","3525300","3600600","3674800","3709700","3704600","3683200","3664600","3651100","3632600","3628200","3674600","3737200","3776300","3819984","3898778","3858693","3757321","3636172","3483086","3305978","3123473","2940358","2770197","2613118","2471640","","2129521","2023837",""
"HFAMDB_835","15_19","ALL","GBR","3216100","3173100","3162600","3182700","3207800","3239700","3216800","3247600","3314000","3439500","3571200","3749900","4040200","4187300","4244900","4267500","4240100","4048000","3925800","3863200","3820200","3842500","3903600","3962200","4031800","4123700","4228000","4331100","4424400","4529100","4620200","4675714","4741009","4730628","4642236","4541283","4477926","4373698","4246083","4075297","3913567","3737247","3553900","3432021","3418255","3458839","3518947","3597134","3664316","3677475","3678389","3673098","3757225","3855567","3920965","3956575","3996150","4015768","3987955","3964398","3911757","3863469","3926550","3885303","3849680","3823873",""
"HFAMDB_835","15_19","ALL","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1896600","1888300","1888600","1896237","1900100","1917400","1949400","1989500","2039100","2091500","2112300","2224400","2240400","2264100","2314300","2342600","2413100","2496700","2587674","2699297","2821926","2938175","3036011","3097171","3130097","","","","3221716","3246667","3237721","3163397","3065020","2958195","",""
"HFAMDB_835","15_19","FEMALE","ALB","","","","","","","","","","","","","","","","","","","","","105000","110800","116600","122400","128200","134000","137400","140800","144200","147600","151000","151800","152600","153400","154200","142400","145500","148500","151500","153700","155300","153900","151200","149000","148400","149100","151300","154600","155500","156100","138800","150390","152854","154256","155457","153901","153679","152414","149174","145522","142105","138895","134523","128861","123128","116907",""
"HFAMDB_835","15_19","FEMALE","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1825","1802","1759","1758","1842","1936",""
"HFAMDB_835","15_19","FEMALE","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167600","160700","151200","148458","142300","139000","138300","136300","129000","125600","147300","150900","153700","156400","159500","163200","167200","171100","175900","182700","185221","157347","158603","158467","157957","157989","","152506","152474","","","108444","100547","93853","87894","82681"
"HFAMDB_835","15_19","FEMALE","AUT","223000","216300","208800","205800","216700","239900","262700","279400","290600","290000","271700","253900","244300","244600","242300","244100","247500","243500","237000","233700","234500","251700","257900","263700","273700","281000","288500","297000","304700","312200","317100","325500","323319","318961","313627","306550","297869","287071","273838","261573","252341","244168","236804","231047","225864","223044","224509","228648","232667","235916","237334","236261","234596","234747","236216","237906","240156","242529","243938","244141","242294","238985","235672","231041","225991","222506","219437"
"HFAMDB_835","15_19","FEMALE","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","388800","382600","370000","364324","355200","343400","336300","332000","322400","316200","317700","318200","319200","322500","328600","333000","334900","353100","356900","394050","407600","421550","433300","442850","450300","","452050","","","","","","","","",""
"HFAMDB_835","15_19","FEMALE","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404900","393000","375400","373859","364300","360100","356100","353000","355600","361300","361000","362200","365700","367900","372000","375900","381100","390300","389300","398542","406717","411809","409736","403184","393053","376194","356439","335684","313090","294360","275142","255829","239892","229879","224159",""
"HFAMDB_835","15_19","FEMALE","BEL","309900","300500","292600","288700","287500","284000","276200","267700","263400","263600","269600","285600","307500","324500","336000","345000","348600","348000","348200","350200","354400","360000","365600","370600","373400","380700","384100","386900","387900","389900","390700","389000","381200","377500","367700","354000","345500","343400","338800","331800","322300","312500","305000","300900","299800","301600","304363","305521","304199.5","302305","299215","296126","295450","297398.5","301017","306242","312294","317268","319964","319466","318449","317228","314323","308594","307691","308534",""
"HFAMDB_835","15_19","FEMALE","BIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196200","190400","186600","183800","181600","181100","182700","","","","","","","","","","","","","","","","","","","132980","132863","125843","","125548","",""
"HFAMDB_835","15_19","FEMALE","BGR","345600","330900","326900","312100","299300","279400","284600","282400","283300","286100","290900","300300","311000","320800","332600","345300","344100","342700","342400","338900","333100","330700","330400","327400","324100","317900","310300","309100","307300","304800","302600","298100","292500","291800","297200","290400","290500","310900","314600","317800","322200","326600","311700","312500","310200","304400","297500","289800","282900","276900","271712","260922","259132","257032","254858","251477","244524","234488","223008","209765","195277","180826.5","168350","158749","153296","",""
"HFAMDB_835","15_19","FEMALE","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159600","156800","156500","157000","158300","160200","162000","161900","161800","161800","162000","149800","152400","150000","152000","145800","145930","144100","141600","138800","135203","133338","130871","128345","126193","124952","124119","120293","120345","118991","116738","112553"
"HFAMDB_835","15_19","FEMALE","CYP","","","","","","","","","","","","","","","24700","25100","30400","30000","30400","30500","31200","","","","33500","","","","","","","","","","","","","","","","","","","","","","","","","27860","28071","26875","27477","27572","27558","28100","28327","29341","29824","30476","30443","29895","28524","26819","26218","25582","24807"
"HFAMDB_835","15_19","FEMALE","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","335900","343000","349500","366300","389100","412100","428800","440800","445000","439700","425400","405800","386300","367300","349402","337312","334289","326915","324140","322481","320052","318580","316379","313123","305405","291904","272758","256107","241242","229901","224460","223149"
"HFAMDB_835","15_19","FEMALE","DNK","144400","144300","145700","148800","151100","153300","155400","159100","165900","175200","186200","197300","205900","209000","207400","202500","195600","188700","184400","182100","181400","181000","181200","180900","180200","180000","180000","181300","184400","188800","193200","198200","201900","201000","196500","190800","184900","181000","179200","178800","180200","179200","173000","168300","163700","157500","151300","147600","142600","138933","136599","137271","138629","141494","145587","150291","154790","159519","164754","168594","172083","173448","174405","173149","172578","170682",""
"HFAMDB_835","15_19","FEMALE","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49600","49000","48100","48386","48100","49600","51400","52600","53104","53195","53019","52154","50778","49541","48726","48385","48451","49105","50131","49435","49430","49530","49690","49665","49315","48285","46520","43830","40450","37200","34552","32362","30491","29467","29072",""
"HFAMDB_835","15_19","FEMALE","FIN","153600","152700","152400","155000","159200","160400","164300","167000","165500","166700","175300","187100","201700","219300","231300","235900","232700","227300","221200","214000","208000","205800","204700","201900","198500","195300","192000","189400","188700","188200","186900","185500","184200","181800","177400","172000","166100","159300","152100","148000","147800","149500","152900","157000","159800","160200","159700","159500","160603","161815","162186","161491","159406","157184","155954","156178","158014","160835","162841","163634.5","163457","161698","158914","155467.5","151866.5","",""
"HFAMDB_835","15_19","FEMALE","FRA","1543700","1510100","1478300","1452600","1432300","1402900","1360100","1327300","1322300","1332100","1360900","1462100","1629300","1781200","1906800","2029300","2094600","2095300","2080900","2055200","2039400","2038200","2035000","2038700","2045300","2080100","2085000","2081700","2092100","2099600","2100900","2093900","2132500","2111300","2089900","2080300","2083400","2102600","2110100","2088100","2059900","1984000","1922200","1868800","1849300","1875500","1912500","1936300","1940500","1926216","1917775","1903599","1899342","1907075","1921911.5","1925407","1961633","1943681","1925052","1898712","1883059","1868534","1863780","1851616.5","1867104","",""
"HFAMDB_835","15_19","FEMALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","231300","224900","213700","210820","203800","200500","200200","201300","200800","205000","207200","206850","198250","189050","185350","181900","179700","179100","178900","178700","178000","177750","178200","178450","180250","182250","181600","177650","171000","157200","152100","142000","133900","108400","105200",""
"HFAMDB_835","15_19","FEMALE","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2174400","2082600","2030000","2029600","2052700","2100300","2157200","2202600","2229500","2246900","2251386","2253147","2267332","2291651","2320251","2344022","2337956","2292160","2224055","2142728","2059370","2000656","1982299","1955573","1966415","1986316",""
"HFAMDB_835","15_19","FEMALE","GRC","394700","394500","394300","391700","385400","378700","364900","343300","323800","311500","308100","324400","344600","358600","361800","357200","351400","344900","339700","339400","322200","322500","337800","337200","336600","343300","346400","346400","346700","346700","351000","355300","364100","370900","371900","370600","368600","373200","372000","370300","369900","370737","370019","368747","367317","365762","363533","360546","357273","353668","349314","339340","323150","309225","298416","290160","285354","282497","279635","277285","274945","270968","269965","267718","265493","263095",""
"HFAMDB_835","15_19","FEMALE","HUN","378000","371500","366700","363100","361400","362100","363700","359800","363800","370100","372800","370000","371400","377900","384300","394200","409400","418300","424800","437900","451700","457300","454800","440900","415600","386700","361800","342400","328600","318500","313100","310300","314800","324800","334900","344100","351700","356200","358100","366500","384129","402902","416429","424426","421024","405488","387579","370372","353758","328328","315698","324436","319231","315269","312142","308832","305926","303767","300778","296960.5","291341","282393","281478","270634","259474.5","249577","242342"
